statement	isMetaphor
Pablo Pinillos, natural de Logroño, que el próximo día 9 de julio cumplirá 26 años, ha sido el jugador más regular del CD Toledo en la temporada recién finalizada, al disputar 40 partidos, 39 de ellos completos, perdiéndose perdiendo se los otros dos por acumulación de tarjetas.	0
Chávez, en ese sentido, reveló que durante los cuatro días de la cita cubana, consiguió avances en algunos aspectos de las relaciones bilaterales que sostiene con Guyana, nación con la que Venezuela sostiene una disputa territorial desde hace más de 100 años.	1
Hay que respetar estas medidas y corresponderá a las CC.AA. determinar cómo se vela por el cumplimiento de las mismas.	0
A esa cita, indicó, acudirán además los presidentes Hugo Banzer, de Bolivia, Andrés Pastrana, de Colombia, Hugo Chávez, de Venezuela y Alberto Fujimori, de Perú, que es el anfitrión.	0
Cuando se trata de contener la propagación del virus tenemos que intentar que los contactos efectivos entre los ciudadanos sean los mínimos posibles para posibilitar que, de esa forma, tengamos menos contagios, por tanto, menos hospitalización y menos fallecimientos.	0
Les quiero decir que este Gobierno está haciendo lo que es su deber y su obligación: dialogar, amarrar los apoyos necesarios para que el estado de alarma sea aprobado por los grupos parlamentarios, de manera que -como he dicho- la seguridad y la salud de los españoles esté por encima de ninguna otra cuestión.	1
En 1995 lanza un nuevo proyecto con carácter más cultural: ' El Observador de Arizona ';	1
Y ovnis en Barbastro.	0
La estatua en mármol Lamentación fue adquirida el año siguiente por el estado de Sajonia para el Museo de Leipszig, y en 1918 el Museo Albartinum de Dresden compró el busto de Max Liebermann y el Ministerio del de el culto prusiano su grupo Sansón con el león, para la iglesia evangélica Alemana en Roma.	0
También afamados restaurantes como El Patio o de mítica cocina casera como Fonda Llabrés o el Palace y un sin fin de bares muy a la moda de la época como Café Bellver, Mónaco, Bar Torres y Oasis, incluyendo el incipiente estilo americano, como el Bar Loa o de selecta coctelería como Joe 's.	0
El monte Cildá es una montaña con una altitud máxima de 975 msnm, dividida en dos mesetas, una a 920 msnm y la superior a 950 msnm.	0
Asimismo destacaron la subida de las exportaciones a América del Norte, que suponen un 30 por ciento, en tanto que las destinadas a América del Sur representaron un 20, con un importante alza de las exportaciones a Brasil, que aumentaron un 180 por ciento.	0
La visita oficial, en la primera gira del nuevo presidente de Rusia al extranjero, tendrá lugar los próximos días 13 y 14, de acuerdo con el comunicado oficial.	0
Tiene más casta de lo que indica su tensión baja y su conversación irónica, al fin y al cabo, si no nació en un bombardeo, sí creció en el de Londres, cuando su papá era medio espía inglés y la reina de Inglaterra jugaba con ella a las enfermeras y los aviadores de la RAF.	1
El sucesor del actual presidente de méxico, Ernesto Zedillo, gobernará por un período de seis años, que comenzará contar a partir del 1 de diciembre próximo.	0
La selección venezolana, con la inclusión del jugador de la U.D. Las Palmas, se concentrará el próximo lunes en Caracas para el duelo ante Panamá.	0
Esto podría haber dado el ingeniero de Amtrak tiempo suficiente para detener su tren o al a el menos reducir la velocidad en un esfuerzo por minimizar la gravedad del de el accidente.	0
En esta Cumbre la Comunidad Internacional respaldó al Gobierno afgano en su estrategia nacional de desarrollo y en sus palabras y en sus planes de reintegración, lucha contra la corrupción y la reforma de sus fuerzas de policía.	1
Por eso mismo, no podemos dejar de agradeceros, de todo corazón, a ti, Marimar, a tus padres y a todas las personas que formáis parte de la Fundación vuestro noble objetivo: que nunca se olvide la memoria de Miguel Ángel Blanco y de todas las víctimas del terrorismo, que nunca se olvide la razón por la que vivieron y la sinrazón que acabó con su vida, y que no se olviden los valores imperecederos en los que creyeron siempre.	1
Angel ' Gelete ' Nieto es un piloto español de motociclismo y de automovilismo nacido el 19 de Noviembre de 1976 en Madrid, es hijo del de el legendario ' 12 +1 ' veces campeón del de el mundo Ángel Nieto.	0
Es por ello también que estamos ya cerca de ese objetivo.	1
Lo único que se permitió fue un suspiro más hondo que de costumbre, el último: ' Pobre hombre! '.	1
Pero ese momento heroico, me parece, es más una especie de fiebre que un talante.	1
Todas las medidas adoptadas en el ámbito laboral han sido negociadas, acordadas y respaldadas por los agentes sociales y por eso queremos insistir en que el diálogo con organizaciones de empresarios y sindicales es más importante que nunca.	1
La reducción de plantilla en los últimos dos años en estos cuatro bancos ha sido de alrededor de 8.000 funcionarios, pero siguen teniendo un poco menos de 50.000 empleados.	0
En las noches de verano, los vecinos de enfrente entornaban las hojas de la ventana, y en el cristal se reflejaba su televisor, que era en colores.	0
La jornada también dejó para el recuerdo la goleada de la Real Sociedad sobre el Athletic (4-1) en el duelo vasco y un nuevo tropiezo del Atlético de Madrid, esta vez en casa frente al Málaga (2-2).	1
Sólo cuatro años después de la publicación de aquellos versos, Pombo ganó el premio El Bardo con su obra Variaciones en 1977.	0
Como he dicho en un libro, el abominable hombre de las nieves eternas del Himalaya no es hombre sino mujer.	1
Y desde la Televisión de Galicia me trasladan también si se va a permitir la movilidad entre provincias, o cuando se podría producir, quizás, dentro de una misma comunidad, a tenor de unas declaraciones de Sánchez en el Congreso que lo daba a entender.	1
Este queso se elabora con mezcla de dos leches, la de vaca y la de cabra	0
Pues porque ponerlo poner lo no cuesta casi nada y, poniéndolo poniendo lo, los de la caja de ahorros creen quedar no como capitalistas chupasangres sino como respetuosos con el entorno.	0
Finalmente quería compartir con ustedes el hecho de que sale publicado en el Boletín Oficial del Estado una orden que afecta a aquellos municipios de menos de 10.001 habitantes son 7360 y pico municipios en toda España, casi el 90 por ciento de los municipios de nuestro país, y en ellos habitan unos casi 10 millones de habitantes, un 20 por ciento de la población.	0
Todo un logro de la principal patronal, el Movimiento de empresas francesas (Medef), que tras algunos retoques introducidos a lo largo de una maratoniana reunión de trece horas, consiguió ayer al alba llevarse llevar se a su terreno a la mayoría de sus interlocutores sindicales, que días antes se cerraban en banda contra el Care.	1
El género femenino le admira su clase, estilo, porte y los muchos ceros en su chequera.	0
Pero el juez, que el 3 de abril dictaminó que Microsoft incurrió en prácticas de monopolio, opinó que las medidas exigidas por el Gobierno no son bastante severas y se manifestó en favor de otro planteamiento que dividiría a la empresa en tres compañías.	0
Pero los verdaderos regalos son los que le gustan a la Susi: caros y de vicio.	0
Cuenta con operaciones en 30 países y emplea a alrededor de 30.000 personas para la producción de aluminio y productos derivados.	0
EXPANSION titula en primera ' El Consejo de Telefónica avala la operación de Terra y Lycos ', ' Las gasolineras amenazan con la huelga ' y señala que ' El Ibex cierra otro mal mes con una caída acumulada del 6,8% '.	1
Este sistema se empezó a gestar allá por el año 98 con el I Plan de Justicia Juvenil y a día de hoy, una vez evaluado el tercer plan, podemos decir con orgullo que Euskadi se sitúa a la vanguardia del Estado en materia de reinserción y resocialización de menores.	1
Y es que la derecha es así, toda la derecha política y económica tiene de la limpieza un concepto penitencial y detergente, revanchista y represivo.	1
Escort significa escolta, compañía, acompañante.	0
Cuauhtémoc Cárdenas, líder del Partido de la Revolución Democrática (PRD), quien por tercera vez busca la presidencia, aparece de tercero en las intenciones de votos, mientras que los restantes tres candidatos apenas superan juntos el dos por ciento.	0
Aunque a la cita política acuden jefes de gobierno y de Estado de casi una quincena de países, entre ellos el primer ministro francés, Lionel Jospin, o los presidentes de Chile y de Argentina, Ricardo Lagos y Fernando de la Rua, la mirada de los berlineses estará puesta, cómo no, en las actividades de Clinton.	1
En las próximas elecciones el hemiciclo reducirá de 500 a 480 el número de asientos tras aprobarse aprobar se, en febrero, la supresión de 20 escaños de representación proporcional, uno de los dos que componen el sistema electoral japonés.	0
Además, Save the Children (UK) se encargará de un programa de educación para los jóvenes que viven en los campos de refugiados.	0
Porque es moda última que mozos y pibas metidos en jarana, en tránsito de bares o de recogida, se dediquen a ir destrozando todas las papeleras que hallen sujetas en las farolas a su paso.	0
Méndez, que precisó que estas cifras revelan una caída del paro menor a la registrada en los últimos cinco años, destacó que pese a que el crecimiento económico continúa al alza, la creación de empleo está perdiendo ' fuelle ', por lo que pidió al Gobierno la ' intensificación ' de la creación de más puestos de trabajo.	1
La primera pregunta es si creen que Madrid por su especial particularidad por la incidencia de casos que ha tenido en esta pandemia tendrá que quedarse quedar se más o menos tiempo en la fase 1. Sr.	0
Lo que tenemos que hacer es seguir teniendo la disciplina social, ser capaces de cumplir con esas recomendaciones que de forma permanente nos da el Ministerio de Sanidad porque -insistimos siempre- cada uno tenemos nuestra responsabilidad y es la única manera de mantener a raya al virus.	0
En primer lugar, una valoración de la utilidad del estado de alarma para combatir la mayor pandemia que hemos conocido en al menos 100 años.	1
Por esta razón, y debido a que los ingenieros encargados de la construcción eran de origen francés, el pueblo tiene como patrón a San Luis Rey de Francia.	0
